"","X.2","X.1","X","RT","RT_bl","RT_tot","acc_bl","acc_tot","background","bidi","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter"
"112",168,168,168,677.3264,48121.0067,190402.8115,46,129,"#000000","no",3,"bias","psycho","psycho","psycho",0,"uniform",1,0,2,2,NA,2,0,0,2,0,167,167,NA,NA,NA,0,2,2,NA,167,2,167,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","7","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",55,2,55,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",8,168,56,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",0,"diamond",141500.7695,691857.0817,691857.1398,NA,691862.316,37185.2591,1379.6852,604664.817,37185.2902,845273.8659,847918.0084,NA,NA,NA,1380.7122,692731.5635,604155.1691,NA,845273.8825,693233.3953,845273.813,"New experiment",19,"dist_present",56,18,"yes","yes",1680,25.1813494871792,-1.30439128205111,"more toward","False","NR","NR","lp","Right",NA,NA,NA,0,1,"first",6,"NR","in"
"113",169,169,169,667.0942,667.0942,191069.9057,1,130,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,168,168,NA,NA,NA,0,3,3,NA,168,3,168,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","yes","0","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",0,3,0,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",0,169,1,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",5,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,862113.8661,864766.0099,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,862113.8833,862106.5283,862113.8144,"New experiment",19,"dist_present",56,61,"yes","yes",1680,-8.13815051282069,9.81573371794885,"more away","False","NR","NR","lp",NA,"Right",NA,NA,3,0,"first",999,"NR","in"
"114",170,170,170,785.5302,1452.6244,191855.4359,2,131,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,169,169,NA,NA,NA,0,3,3,NA,169,3,169,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","7","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",1,3,1,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",0,170,2,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",1,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,864796.7112,867398.0535,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,864796.728,862106.5283,864796.6583,"New experiment",19,"dist_present",56,28,"yes","yes",1680,-0.0764005128207839,15.9339837179488,"more away","False","NR","NR","lp",NA,NA,NA,NA,-1,1,"first",5,"NR","in"
"115",171,171,171,613.1777,2065.8021,192468.6136,3,132,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,170,170,NA,NA,NA,0,3,3,NA,170,3,170,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",2,3,2,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",0,171,3,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",2,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,867428.3374,869965.9815,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,867428.354,862106.5283,867428.284,"New experiment",19,"dist_absent",56,39,"yes","yes",1680,3.73884948717945,10.6214837179489,"more away","False","NR","NR","lp",NA,"Left",NA,"Left",-2,NA,"first",1,"NR","in"
"116",172,172,172,746.2726,2812.0747,193214.8862,3,132,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",0,0,3,3,NA,3,0,0,3,0,171,171,NA,NA,NA,0,3,3,NA,171,3,171,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","7","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",3,3,3,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",0,172,4,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",1,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,869996.06,872582.1032,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,869996.0763,862106.5283,869996.0079,"New experiment",19,"dist_present",56,28,"yes","yes",1680,3.20972448717924,-5.07339128205112,"more toward","False","NR","NR","lp",NA,NA,NA,NA,-1,1,"first",2,"NR","in"
"117",173,173,173,620.2757,3432.3504,193835.1619,4,133,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,172,172,NA,NA,NA,0,3,3,NA,172,3,172,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",4,3,4,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",0,173,5,"Kafkaesque Koffka","3.2.8","['hori', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",0,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,872612.3681,875293.9918,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,872612.3848,862106.5283,872612.3148,"New experiment",19,"dist_absent",56,19,"yes","yes",1680,-2.64640051282081,-3.91226628205117,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,NA,"first",1,"NR","ex"
"118",174,174,174,1351.2394,4783.5898,195186.4013,4,133,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",0,0,3,3,NA,3,0,0,3,0,173,173,NA,NA,NA,0,3,3,NA,173,3,173,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","1","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",5,3,5,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",1,174,6,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",0,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,875324.188,878590.3888,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,875324.205,862106.5283,875324.1339,"New experiment",19,"dist_present",56,12,"yes","no",1680,8.46172448717921,18.8241087179489,"more away","False","R","NR","hp","Left",NA,NA,NA,0,-1,"first",0,"NR","ex"
"119",175,175,175,1343.177,6126.7668,196529.5783,5,134,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,174,174,NA,NA,NA,0,3,3,NA,174,3,174,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",6,3,6,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",1,175,7,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",3,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,878620.8277,881846.0496,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,878620.8441,862106.5283,878620.7751,"New experiment",19,"dist_present",56,47,"yes","yes",1680,9.5007244871793,2.30998371794889,"more away","False","NR","NR","hp",NA,NA,NA,NA,-3,2,"first",0,"R","in"
"120",176,176,176,1041.4492,7168.216,197571.0275,6,135,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,175,175,NA,NA,NA,0,3,3,NA,175,3,175,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","yes","0","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",7,3,7,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,176,8,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",5,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,881876.1426,884877.977,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,881876.1596,862106.5283,881876.0893,"New experiment",19,"dist_present",56,61,"yes","no",1680,9.78384948717929,-6.37376628205112,"more toward","False","NR","NR","lp",NA,"Right",NA,NA,3,0,"first",3,"NR","in"
"121",177,177,177,1407.2731,8575.4891,198978.3006,7,136,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,176,176,NA,NA,NA,0,3,3,NA,176,3,176,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",8,3,8,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,177,9,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",0,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,884908.0482,888373.9813,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,884908.066,862106.5283,884907.9951,"New experiment",19,"dist_absent",56,19,"yes","yes",1680,19.3747244871792,-4.90301628205106,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,NA,"first",5,"NR","ex"
"122",178,178,178,640.6491,9216.1382,199618.9497,8,137,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,177,177,NA,NA,NA,0,3,3,NA,177,3,177,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",9,3,9,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,178,10,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",3,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,888404.101,890845.9934,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,888404.1184,862106.5283,888404.048,"New experiment",19,"dist_absent",56,49,"yes","yes",1680,21.4327244871793,-3.14551628205114,"more toward","False","NR","R","hp",NA,"Left",NA,NA,-3,NA,"first",0,"NR","in"
"123",179,179,179,638.8991,9855.0373,200257.8488,9,138,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,178,178,NA,NA,NA,0,3,3,NA,178,3,178,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","yes","0","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",10,3,10,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,179,11,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",6,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,890875.9504,893461.999,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,890875.9671,862106.5283,890875.8968,"New experiment",19,"dist_present",56,71,"yes","yes",1680,15.5765994871793,3.66260871794885,"more away","False","NR","NR","lp",NA,"Right",NA,"Right",2,0,"first",3,"NR","in"
"124",180,180,180,916.9398,10771.9771,201174.7886,10,139,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,179,179,NA,NA,NA,0,3,3,NA,179,3,179,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","2","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",11,3,11,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,180,12,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","yes",100,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",4,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,893492.4014,896085.9013,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,893492.4178,862106.5283,893492.3477,"New experiment",19,"dist_present",56,53,"yes","yes",1680,4.94547448717935,4.04023371794891,"more away","False","NR","NR","lp","Left",NA,"Left",NA,4,-2,"first",6,"NR","in"
"125",181,181,181,993.6301,11765.6072,202168.4187,11,140,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,180,180,NA,NA,NA,0,3,3,NA,180,3,180,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","1","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",12,3,12,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,181,13,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",3,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,896115.6672,898973.9947,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,896115.6839,862106.5283,896115.6152,"New experiment",19,"dist_present",56,42,"yes","yes",1680,1.71859948717921,-2.62801628205114,"more toward","False","NR","NR","lp",NA,NA,NA,NA,-3,-1,"first",4,"NR","in"
"126",182,182,182,800.8377,12566.4449,202969.2564,12,141,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,181,181,NA,NA,NA,0,3,3,NA,181,3,181,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","2","diamond",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",13,3,13,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,182,14,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'hori']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",5,"circle",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,899004.6849,901765.8727,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,899004.702,862106.5283,899004.6301,"New experiment",19,"dist_present",56,63,"yes","yes",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,3,-2,"first",3,"NR","in"
"127",183,183,183,764.0808,13330.5257,203733.3372,13,142,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,182,182,NA,NA,NA,0,3,3,NA,182,3,182,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",14,3,14,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,183,15,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",7,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,901796.2437,904301.9951,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,901796.2605,862106.5283,901796.1918,"New experiment",19,"dist_present",56,82,"yes","yes",1680,-4.67052551282086,15.6526087179489,"more away","False","NR","NR","lp",NA,NA,NA,NA,1,-1,"first",5,"NR","in"
"128",184,184,184,534.4119,13864.9376,204267.7491,14,143,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,183,183,NA,NA,NA,0,3,3,NA,183,3,183,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","5","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",15,3,15,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,184,16,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",0,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,904332.7738,906741.8886,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,904332.7909,862106.5283,904332.7192,"New experiment",19,"dist_present",56,16,"yes","yes",1680,6.56259948717929,6.91185871794889,"more away","False","NR","NR","lp","Right",NA,NA,NA,0,3,"first",7,"NR","ex"
"129",185,185,185,574.1686,14439.1062,204841.9177,15,144,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,184,184,NA,NA,NA,0,3,3,NA,184,3,184,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",16,3,16,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,185,17,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","yes",0,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,906772.0211,909230.0319,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,906772.0376,862106.5283,906771.9677,"New experiment",19,"dist_absent",56,19,"yes","yes",1680,8.19772448717927,25.9442337179488,"more away","False","R","NR","hp",NA,NA,NA,NA,0,NA,"first",0,"NR","ex"
"130",186,186,186,686.2843,15125.3905,205528.202,16,145,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,185,185,NA,NA,NA,0,3,3,NA,185,3,185,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",17,3,17,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,186,18,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","red","no",5,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,909260.3509,911774.0806,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,909260.3676,862106.5283,909260.2971,"New experiment",19,"dist_absent",56,69,"yes","yes",1680,17.6539744871793,-6.02251628205111,"more toward","False","NR","R","hp",NA,"Right",NA,NA,3,NA,"first",0,"R","in"
"131",187,187,187,970.1277,16095.5182,206498.3297,17,146,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,186,186,NA,NA,NA,0,3,3,NA,186,3,186,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",18,3,18,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,187,19,"Kafkaesque Koffka","3.2.8","['vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert']","yes",100,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",0,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,911804.4272,914518.1421,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,911804.4439,862106.5283,911804.3743,"New experiment",19,"dist_absent",56,19,"yes","yes",1680,-0.566525512820607,-11.304641282051,"more toward","False","NR","R","lp",NA,NA,NA,NA,0,NA,"first",5,"NR","ex"
"132",188,188,188,985.1051,17080.6233,207483.4348,17,146,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",0,0,3,3,NA,3,0,0,3,0,187,187,NA,NA,NA,0,3,3,NA,187,3,187,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",19,3,19,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,188,20,"Kafkaesque Koffka","3.2.8","['vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","yes",0,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,914548.2429,917478.2246,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,914548.2593,862106.5283,914548.1904,"New experiment",19,"dist_present",56,17,"yes","yes",1680,-5.68940051282082,2.98973371794894,"more away","False","R","NR","hp","Right",NA,"Right",NA,0,2,"first",0,"NR","ex"
"133",189,189,189,653.4809,17734.1042,208136.9157,18,147,"#000000","no",4,"bias","psycho","psycho","psycho",0,"uniform",1,0,3,3,NA,3,0,0,3,0,188,188,NA,NA,NA,0,3,3,NA,188,3,188,82.99359367,"12/14/20 12:50:32","The main experiment item","yes","red","no","6","circle",NA,"pinging_target_expectations.osexp","C:\Users\etp-cp-ping\Desktop\DATA\data","no","mono","no",18,"no","white","no","yes",1050,NA,0,"psycho",20,3,20,"C:/Users/etp-cp-ping/Desktop/DATA/data/subject-2.csv","psycho",2,189,21,"Kafkaesque Koffka","3.2.8","['hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori']","no",200,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",2,"even","green","no",7,"diamond",141500.7695,860784.7616,860784.8135,NA,860789.9777,37185.2591,1379.6852,848456.8667,37185.2902,917509.0756,919894.2037,NA,NA,NA,1380.7122,861604.6053,847947.1256,NA,917509.0922,862106.5283,917509.0228,"New experiment",19,"dist_present",56,87,"yes","yes",1680,-0.488150512820684,-10.3898912820511,"more toward","False","NR","R","hp",NA,NA,NA,NA,1,2,"first",0,"R","in"
